Id,honest_split,factor,outcome,effect
4193,telecom_v2_development,verification_gap,deal,0.0
4193,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
4193,telecom_v2_development,verification_gap,terminal_quote_log10,-0.003281247528023279
4193,telecom_v2_development,verification_gap,action_count,0.0
4193,telecom_v2_development,verification_gap,seller_concession_ratio,0.0058823529411764774
4208,telecom_v2_development,verification_gap,deal,0.0
4208,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
4208,telecom_v2_development,verification_gap,terminal_quote_log10,0.022276394711152392
4208,telecom_v2_development,verification_gap,action_count,0.0
4208,telecom_v2_development,verification_gap,seller_concession_ratio,-0.04608294930875577
4210,telecom_v2_development,coverage_limitation,deal,0.0
4210,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,0.0
4210,telecom_v2_development,coverage_limitation,terminal_quote_log10,-0.009545317906230366
4210,telecom_v2_development,coverage_limitation,action_count,0.0
4210,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.01976284584980237
4210,telecom_v2_development,verification_gap,deal,0.0
4210,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
4210,telecom_v2_development,verification_gap,terminal_quote_log10,0.0
4210,telecom_v2_development,verification_gap,action_count,0.0
4210,telecom_v2_development,verification_gap,seller_concession_ratio,0.0
4212,telecom_v2_development,integration_burden,deal,0.0
4212,telecom_v2_development,integration_burden,buyer_initial_quote_log10,0.0
4212,telecom_v2_development,integration_burden,terminal_quote_log10,0.0
4212,telecom_v2_development,integration_burden,action_count,0.0
4212,telecom_v2_development,integration_burden,seller_concession_ratio,0.0
4212,telecom_v2_development,verification_gap,deal,0.0
4212,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
4212,telecom_v2_development,verification_gap,terminal_quote_log10,-0.012589127308020753
4212,telecom_v2_development,verification_gap,action_count,0.0
4212,telecom_v2_development,verification_gap,seller_concession_ratio,0.022222222222222227
4214,telecom_v2_development,integration_burden,deal,0.0
4214,telecom_v2_development,integration_burden,buyer_initial_quote_log10,0.0
4214,telecom_v2_development,integration_burden,terminal_quote_log10,0.0
4214,telecom_v2_development,integration_burden,action_count,0.0
4214,telecom_v2_development,integration_burden,seller_concession_ratio,0.0
4215,telecom_v2_development,verification_gap,deal,0.0
4215,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
4215,telecom_v2_development,verification_gap,terminal_quote_log10,0.015512166178247355
4215,telecom_v2_development,verification_gap,action_count,0.0
4215,telecom_v2_development,verification_gap,seller_concession_ratio,-0.030211480362537763
4217,telecom_v2_development,verification_gap,deal,0.0
4217,telecom_v2_development,verification_gap,buyer_initial_quote_log10,-0.02996322337744317
4217,telecom_v2_development,verification_gap,terminal_quote_log10,-0.02227639471115217
4217,telecom_v2_development,verification_gap,action_count,2.0
4217,telecom_v2_development,verification_gap,seller_concession_ratio,0.04545454545454544
4229,telecom_v2_development,verification_gap,deal,0.0
4229,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
4229,telecom_v2_development,verification_gap,terminal_quote_log10,0.0
4229,telecom_v2_development,verification_gap,action_count,0.0
4229,telecom_v2_development,verification_gap,seller_concession_ratio,0.0
4281,telecom_v2_development,verification_gap,deal,0.0
4281,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
4281,telecom_v2_development,verification_gap,terminal_quote_log10,0.0
4281,telecom_v2_development,verification_gap,action_count,0.0
4281,telecom_v2_development,verification_gap,seller_concession_ratio,0.0
4288,telecom_v2_development,verification_gap,deal,0.0
4288,telecom_v2_development,verification_gap,buyer_initial_quote_log10,-0.052029000004010006
4288,telecom_v2_development,verification_gap,terminal_quote_log10,-0.05435766232259254
4288,telecom_v2_development,verification_gap,action_count,2.0
4288,telecom_v2_development,verification_gap,seller_concession_ratio,0.10101010101010102
4302,telecom_v2_development,verification_gap,deal,0.0
4302,telecom_v2_development,verification_gap,buyer_initial_quote_log10,-0.032184683371401235
4302,telecom_v2_development,verification_gap,terminal_quote_log10,-0.014723256820706299
4302,telecom_v2_development,verification_gap,action_count,2.0
4302,telecom_v2_development,verification_gap,seller_concession_ratio,0.02777777777777779
4305,telecom_v2_development,verification_gap,deal,0.0
4305,telecom_v2_development,verification_gap,buyer_initial_quote_log10,-0.03476210625921228
4305,telecom_v2_development,verification_gap,terminal_quote_log10,-0.005908859610520345
4305,telecom_v2_development,verification_gap,action_count,2.0
4305,telecom_v2_development,verification_gap,seller_concession_ratio,0.012820512820512817
4327,telecom_v2_development,verification_gap,deal,0.0
4327,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
4327,telecom_v2_development,verification_gap,terminal_quote_log10,0.0
4327,telecom_v2_development,verification_gap,action_count,0.0
4327,telecom_v2_development,verification_gap,seller_concession_ratio,0.0
4346,telecom_v2_development,verification_gap,deal,0.0
4346,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
4346,telecom_v2_development,verification_gap,terminal_quote_log10,0.0
4346,telecom_v2_development,verification_gap,action_count,0.0
4346,telecom_v2_development,verification_gap,seller_concession_ratio,0.0
4367,telecom_v2_development,verification_gap,deal,0.0
4367,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
4367,telecom_v2_development,verification_gap,terminal_quote_log10,0.04575749056067513
4367,telecom_v2_development,verification_gap,action_count,1.0
4367,telecom_v2_development,verification_gap,seller_concession_ratio,0.0
4369,telecom_v2_development,verification_gap,deal,0.0
4369,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
4369,telecom_v2_development,verification_gap,terminal_quote_log10,0.0
4369,telecom_v2_development,verification_gap,action_count,0.0
4369,telecom_v2_development,verification_gap,seller_concession_ratio,0.0
4379,telecom_v2_development,verification_gap,deal,0.0
4379,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
4379,telecom_v2_development,verification_gap,terminal_quote_log10,0.0
4379,telecom_v2_development,verification_gap,action_count,0.0
4379,telecom_v2_development,verification_gap,seller_concession_ratio,0.0
4385,telecom_v2_development,verification_gap,deal,0.0
4385,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
4385,telecom_v2_development,verification_gap,terminal_quote_log10,0.0
4385,telecom_v2_development,verification_gap,action_count,0.0
4385,telecom_v2_development,verification_gap,seller_concession_ratio,0.0
4399,telecom_v2_development,verification_gap,deal,0.0
4399,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
4399,telecom_v2_development,verification_gap,terminal_quote_log10,-0.07444774434503909
4399,telecom_v2_development,verification_gap,action_count,1.0
4399,telecom_v2_development,verification_gap,seller_concession_ratio,0.0
4441,telecom_v2_development,coverage_limitation,deal,0.0
4441,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,0.0
4441,telecom_v2_development,coverage_limitation,terminal_quote_log10,0.0
4441,telecom_v2_development,coverage_limitation,action_count,0.0
4441,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.0
4446,telecom_v2_development,coverage_limitation,deal,0.0
4446,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,0.0
4446,telecom_v2_development,coverage_limitation,terminal_quote_log10,0.0
4446,telecom_v2_development,coverage_limitation,action_count,0.0
4446,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.0
4450,telecom_v2_development,verification_gap,deal,0.0
4450,telecom_v2_development,verification_gap,buyer_initial_quote_log10,-0.024823583725031906
4450,telecom_v2_development,verification_gap,terminal_quote_log10,0.004364805402449878
4450,telecom_v2_development,verification_gap,action_count,0.0
4450,telecom_v2_development,verification_gap,seller_concession_ratio,-0.00840336134453784
4452,telecom_v2_development,governance_risk,deal,0.0
4452,telecom_v2_development,governance_risk,buyer_initial_quote_log10,0.0
4452,telecom_v2_development,governance_risk,terminal_quote_log10,0.07058107428570715
4452,telecom_v2_development,governance_risk,action_count,1.0
4452,telecom_v2_development,governance_risk,seller_concession_ratio,0.0
4463,telecom_v2_development,coverage_strength,deal,0.0
4463,telecom_v2_development,coverage_strength,buyer_initial_quote_log10,0.0
4463,telecom_v2_development,coverage_strength,terminal_quote_log10,-0.013788284485633184
4463,telecom_v2_development,coverage_strength,action_count,0.0
4463,telecom_v2_development,coverage_strength,seller_concession_ratio,0.02840909090909091
4476,telecom_v2_development,verification_gap,deal,0.0
4476,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
4476,telecom_v2_development,verification_gap,terminal_quote_log10,0.0
4476,telecom_v2_development,verification_gap,action_count,0.0
4476,telecom_v2_development,verification_gap,seller_concession_ratio,0.0
4477,telecom_v2_development,coverage_limitation,deal,0.0
4477,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,0.0
4477,telecom_v2_development,coverage_limitation,terminal_quote_log10,0.0
4477,telecom_v2_development,coverage_limitation,action_count,0.0
4477,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.0
4480,telecom_v2_development,verification_gap,deal,0.0
4480,telecom_v2_development,verification_gap,buyer_initial_quote_log10,-0.06445798922691837
4480,telecom_v2_development,verification_gap,terminal_quote_log10,-0.02348109584952285
4480,telecom_v2_development,verification_gap,action_count,2.0
4480,telecom_v2_development,verification_gap,seller_concession_ratio,0.04878048780487805
4496,telecom_v2_development,verification_gap,deal,0.0
4496,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
4496,telecom_v2_development,verification_gap,terminal_quote_log10,0.0
4496,telecom_v2_development,verification_gap,action_count,0.0
4496,telecom_v2_development,verification_gap,seller_concession_ratio,0.0
4527,telecom_v2_development,verification_gap,deal,0.0
4527,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
4527,telecom_v2_development,verification_gap,terminal_quote_log10,0.0
4527,telecom_v2_development,verification_gap,action_count,0.0
4527,telecom_v2_development,verification_gap,seller_concession_ratio,0.0
4540,telecom_v2_development,governance_risk,deal,0.0
4540,telecom_v2_development,governance_risk,buyer_initial_quote_log10,0.0
4540,telecom_v2_development,governance_risk,terminal_quote_log10,0.03066881976645197
4540,telecom_v2_development,governance_risk,action_count,0.0
4540,telecom_v2_development,governance_risk,seller_concession_ratio,-0.06382978723404255
4540,telecom_v2_development,verification_gap,deal,0.0
4540,telecom_v2_development,verification_gap,buyer_initial_quote_log10,-0.04699656267622343
4540,telecom_v2_development,verification_gap,terminal_quote_log10,-0.010723865391773169
4540,telecom_v2_development,verification_gap,action_count,2.0
4540,telecom_v2_development,verification_gap,seller_concession_ratio,0.021276595744680854
4560,telecom_v2_development,coverage_limitation,deal,0.0
4560,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,-0.044967145516523255
4560,telecom_v2_development,coverage_limitation,terminal_quote_log10,-0.019023237313430474
4560,telecom_v2_development,coverage_limitation,action_count,2.0
4560,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.038961038961038946
4567,telecom_v2_development,verification_gap,deal,0.0
4567,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
4567,telecom_v2_development,verification_gap,terminal_quote_log10,0.0
4567,telecom_v2_development,verification_gap,action_count,0.0
4567,telecom_v2_development,verification_gap,seller_concession_ratio,0.0
4571,telecom_v2_development,coverage_limitation,deal,0.0
4571,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,-0.03342375548694987
4571,telecom_v2_development,coverage_limitation,terminal_quote_log10,-0.01523996655673665
4571,telecom_v2_development,coverage_limitation,action_count,2.0
4571,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.02985074626865672
4579,telecom_v2_development,coverage_limitation,deal,0.0
4579,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,-0.021189299069938272
4579,telecom_v2_development,coverage_limitation,terminal_quote_log10,-0.02996322337744317
4579,telecom_v2_development,coverage_limitation,action_count,2.0
4579,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.05882352941176472
4585,telecom_v2_development,verification_gap,deal,0.0
4585,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
4585,telecom_v2_development,verification_gap,terminal_quote_log10,-0.007825337511956576
4585,telecom_v2_development,verification_gap,action_count,0.0
4585,telecom_v2_development,verification_gap,seller_concession_ratio,0.015105740181268895
4586,telecom_v2_development,verification_gap,deal,0.0
4586,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
4586,telecom_v2_development,verification_gap,terminal_quote_log10,0.0
4586,telecom_v2_development,verification_gap,action_count,0.0
4586,telecom_v2_development,verification_gap,seller_concession_ratio,0.0
4588,telecom_v2_development,coverage_limitation,deal,0.0
4588,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,0.0
4588,telecom_v2_development,coverage_limitation,terminal_quote_log10,0.0
4588,telecom_v2_development,coverage_limitation,action_count,0.0
4588,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.0
4588,telecom_v2_development,verification_gap,deal,0.0
4588,telecom_v2_development,verification_gap,buyer_initial_quote_log10,-0.03476210625921228
4588,telecom_v2_development,verification_gap,terminal_quote_log10,-0.14898211702499475
4588,telecom_v2_development,verification_gap,action_count,1.0
4588,telecom_v2_development,verification_gap,seller_concession_ratio,0.0
4590,telecom_v2_development,verification_gap,deal,0.0
4590,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
4590,telecom_v2_development,verification_gap,terminal_quote_log10,0.0
4590,telecom_v2_development,verification_gap,action_count,0.0
4590,telecom_v2_development,verification_gap,seller_concession_ratio,0.0
4595,telecom_v2_development,integration_burden,deal,0.0
4595,telecom_v2_development,integration_burden,buyer_initial_quote_log10,0.0
4595,telecom_v2_development,integration_burden,terminal_quote_log10,0.011164997458043224
4595,telecom_v2_development,integration_burden,action_count,3.0
4595,telecom_v2_development,integration_burden,seller_concession_ratio,-0.021008403361344546
4610,telecom_v2_development,coverage_limitation,deal,0.0
4610,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,0.0
4610,telecom_v2_development,coverage_limitation,terminal_quote_log10,0.0
4610,telecom_v2_development,coverage_limitation,action_count,0.0
4610,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.0
4612,telecom_v2_development,coverage_limitation,deal,0.0
4612,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,0.0
4612,telecom_v2_development,coverage_limitation,terminal_quote_log10,0.0
4612,telecom_v2_development,coverage_limitation,action_count,0.0
4612,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.0
4612,telecom_v2_development,coverage_strength,deal,0.0
4612,telecom_v2_development,coverage_strength,buyer_initial_quote_log10,0.0
4612,telecom_v2_development,coverage_strength,terminal_quote_log10,0.012234456417011597
4612,telecom_v2_development,coverage_strength,action_count,0.0
4612,telecom_v2_development,coverage_strength,seller_concession_ratio,-0.022321428571428575
4614,telecom_v2_development,coverage_strength,deal,0.0
4614,telecom_v2_development,coverage_strength,buyer_initial_quote_log10,0.06621626888325727
4614,telecom_v2_development,coverage_strength,terminal_quote_log10,0.004002742453673935
4614,telecom_v2_development,coverage_strength,action_count,-2.0
4614,telecom_v2_development,coverage_strength,seller_concession_ratio,-0.0071942446043165575
4616,telecom_v2_development,coverage_strength,deal,0.0
4616,telecom_v2_development,coverage_strength,buyer_initial_quote_log10,0.0
4616,telecom_v2_development,coverage_strength,terminal_quote_log10,0.0
4616,telecom_v2_development,coverage_strength,action_count,0.0
4616,telecom_v2_development,coverage_strength,seller_concession_ratio,0.0
4617,telecom_v2_development,coverage_limitation,deal,-1.0
4617,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,0.0
4617,telecom_v2_development,coverage_limitation,terminal_quote_log10,0.03279251339630784
4617,telecom_v2_development,coverage_limitation,action_count,0.0
4617,telecom_v2_development,coverage_limitation,seller_concession_ratio,-0.05970149253731344
4619,telecom_v2_development,coverage_limitation,deal,0.0
4619,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,0.0
4619,telecom_v2_development,coverage_limitation,terminal_quote_log10,0.0
4619,telecom_v2_development,coverage_limitation,action_count,0.0
4619,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.0
4619,telecom_v2_development,verification_gap,deal,0.0
4619,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
4619,telecom_v2_development,verification_gap,terminal_quote_log10,-0.012589127308020531
4619,telecom_v2_development,verification_gap,action_count,0.0
4619,telecom_v2_development,verification_gap,seller_concession_ratio,0.022727272727272707
4626,telecom_v2_development,integration_burden,deal,0.0
4626,telecom_v2_development,integration_burden,buyer_initial_quote_log10,0.04699656267622343
4626,telecom_v2_development,integration_burden,terminal_quote_log10,0.04219767979445499
4626,telecom_v2_development,integration_burden,action_count,-2.0
4626,telecom_v2_development,integration_burden,seller_concession_ratio,-0.0847457627118644
4631,telecom_v2_development,verification_gap,deal,0.0
4631,telecom_v2_development,verification_gap,buyer_initial_quote_log10,-0.04017617320901001
4631,telecom_v2_development,verification_gap,terminal_quote_log10,-0.03707131137558273
4631,telecom_v2_development,verification_gap,action_count,4.0
4631,telecom_v2_development,verification_gap,seller_concession_ratio,0.0759493670886076
4683,telecom_v2_development,coverage_limitation,deal,0.0
4683,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,-0.03778856088939975
4683,telecom_v2_development,coverage_limitation,terminal_quote_log10,-0.03103423373996872
4683,telecom_v2_development,coverage_limitation,action_count,2.0
4683,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.0641025641025641
4684,telecom_v2_development,coverage_limitation,deal,1.0
4684,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,-0.03252922482692
4684,telecom_v2_development,coverage_limitation,terminal_quote_log10,-0.03441756480369307
4684,telecom_v2_development,coverage_limitation,action_count,3.0
4684,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.06324110671936761
4690,telecom_v2_development,coverage_strength,deal,0.0
4690,telecom_v2_development,coverage_strength,buyer_initial_quote_log10,-0.07310709833543161
4690,telecom_v2_development,coverage_strength,terminal_quote_log10,-0.01909294190902222
4690,telecom_v2_development,coverage_strength,action_count,2.0
4690,telecom_v2_development,coverage_strength,seller_concession_ratio,0.0404040404040404
4704,telecom_v2_development,governance_risk,deal,1.0
4704,telecom_v2_development,governance_risk,buyer_initial_quote_log10,-0.05435766232259276
4704,telecom_v2_development,governance_risk,terminal_quote_log10,-0.024823583725032128
4704,telecom_v2_development,governance_risk,action_count,2.0
4704,telecom_v2_development,governance_risk,seller_concession_ratio,0.048780487804878064
4707,telecom_v2_development,coverage_limitation,deal,0.0
4707,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,0.06069784035361181
4707,telecom_v2_development,coverage_limitation,terminal_quote_log10,0.024133679716719314
4707,telecom_v2_development,coverage_limitation,action_count,-2.0
4707,telecom_v2_development,coverage_limitation,seller_concession_ratio,-0.05128205128205128
4729,telecom_v2_development,verification_gap,deal,0.0
4729,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
4729,telecom_v2_development,verification_gap,terminal_quote_log10,-0.03342375548694987
4729,telecom_v2_development,verification_gap,action_count,0.0
4729,telecom_v2_development,verification_gap,seller_concession_ratio,0.06451612903225806
4747,telecom_v2_development,verification_gap,deal,0.0
4747,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
4747,telecom_v2_development,verification_gap,terminal_quote_log10,-0.034762106259211834
4747,telecom_v2_development,verification_gap,action_count,-2.0
4747,telecom_v2_development,verification_gap,seller_concession_ratio,0.0625
4748,telecom_v2_development,verification_gap,deal,0.0
4748,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
4748,telecom_v2_development,verification_gap,terminal_quote_log10,0.009545317906230366
4748,telecom_v2_development,verification_gap,action_count,0.0
4748,telecom_v2_development,verification_gap,seller_concession_ratio,-0.019305019305019294
4769,telecom_v2_development,verification_gap,deal,0.0
4769,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
4769,telecom_v2_development,verification_gap,terminal_quote_log10,0.0
4769,telecom_v2_development,verification_gap,action_count,0.0
4769,telecom_v2_development,verification_gap,seller_concession_ratio,0.0
4771,telecom_v2_development,verification_gap,deal,0.0
4771,telecom_v2_development,verification_gap,buyer_initial_quote_log10,-0.04139268515822514
4771,telecom_v2_development,verification_gap,terminal_quote_log10,-0.035715552266534445
4771,telecom_v2_development,verification_gap,action_count,2.0
4771,telecom_v2_development,verification_gap,seller_concession_ratio,0.0681818181818182
4781,telecom_v2_development,verification_gap,deal,0.0
4781,telecom_v2_development,verification_gap,buyer_initial_quote_log10,-0.04575749056067513
4781,telecom_v2_development,verification_gap,terminal_quote_log10,-0.03778856088939975
4781,telecom_v2_development,verification_gap,action_count,1.0
4781,telecom_v2_development,verification_gap,seller_concession_ratio,0.0
4787,telecom_v2_development,verification_gap,deal,0.0
4787,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
4787,telecom_v2_development,verification_gap,terminal_quote_log10,0.0
4787,telecom_v2_development,verification_gap,action_count,0.0
4787,telecom_v2_development,verification_gap,seller_concession_ratio,0.0
4801,telecom_v2_development,verification_gap,deal,-1.0
4801,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
4801,telecom_v2_development,verification_gap,terminal_quote_log10,0.0424525702181886
4801,telecom_v2_development,verification_gap,action_count,1.0
4801,telecom_v2_development,verification_gap,seller_concession_ratio,-0.08558299827685238
4843,telecom_v2_development,verification_gap,deal,0.0
4843,telecom_v2_development,verification_gap,buyer_initial_quote_log10,-0.02348109584952285
4843,telecom_v2_development,verification_gap,terminal_quote_log10,0.0
4843,telecom_v2_development,verification_gap,action_count,0.0
4843,telecom_v2_development,verification_gap,seller_concession_ratio,0.0
4852,telecom_v2_development,verification_gap,deal,0.0
4852,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
4852,telecom_v2_development,verification_gap,terminal_quote_log10,-0.005139639652411265
4852,telecom_v2_development,verification_gap,action_count,0.0
4852,telecom_v2_development,verification_gap,seller_concession_ratio,0.010799136069114479
4854,telecom_v2_development,verification_gap,deal,0.0
4854,telecom_v2_development,verification_gap,buyer_initial_quote_log10,-0.02306530406869367
4854,telecom_v2_development,verification_gap,terminal_quote_log10,-0.0036961455599637816
4854,telecom_v2_development,verification_gap,action_count,2.0
4854,telecom_v2_development,verification_gap,seller_concession_ratio,0.00719424460431653
4865,telecom_v2_development,verification_gap,deal,0.0
4865,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
4865,telecom_v2_development,verification_gap,terminal_quote_log10,-0.007061854487486752
4865,telecom_v2_development,verification_gap,action_count,0.0
4865,telecom_v2_development,verification_gap,seller_concession_ratio,0.014204545454545442
4879,telecom_v2_development,verification_gap,deal,0.0
4879,telecom_v2_development,verification_gap,buyer_initial_quote_log10,-0.03200216835215519
4879,telecom_v2_development,verification_gap,terminal_quote_log10,-0.03778856088939975
4879,telecom_v2_development,verification_gap,action_count,2.0
4879,telecom_v2_development,verification_gap,seller_concession_ratio,0.08064516129032258
4882,telecom_v2_development,coverage_strength,deal,0.0
4882,telecom_v2_development,coverage_strength,buyer_initial_quote_log10,0.0
4882,telecom_v2_development,coverage_strength,terminal_quote_log10,0.0
4882,telecom_v2_development,coverage_strength,action_count,0.0
4882,telecom_v2_development,coverage_strength,seller_concession_ratio,0.0
4929,telecom_v2_development,coverage_limitation,deal,0.0
4929,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,-0.021189299069938272
4929,telecom_v2_development,coverage_limitation,terminal_quote_log10,0.0
4929,telecom_v2_development,coverage_limitation,action_count,2.0
4929,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.0
4929,telecom_v2_development,verification_gap,deal,0.0
4929,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
4929,telecom_v2_development,verification_gap,terminal_quote_log10,0.008773924307505343
4929,telecom_v2_development,verification_gap,action_count,0.0
4929,telecom_v2_development,verification_gap,seller_concession_ratio,-0.019230769230769232
4942,telecom_v2_development,coverage_strength,deal,0.0
4942,telecom_v2_development,coverage_strength,buyer_initial_quote_log10,0.0
4942,telecom_v2_development,coverage_strength,terminal_quote_log10,0.0
4942,telecom_v2_development,coverage_strength,action_count,0.0
4942,telecom_v2_development,coverage_strength,seller_concession_ratio,0.0
4962,telecom_v2_development,coverage_limitation,deal,0.0
4962,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,-0.028028723600243444
4962,telecom_v2_development,coverage_limitation,terminal_quote_log10,-0.04139268515822514
4962,telecom_v2_development,coverage_limitation,action_count,2.0
4962,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.08474576271186442
4962,telecom_v2_development,verification_gap,deal,0.0
4962,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
4962,telecom_v2_development,verification_gap,terminal_quote_log10,0.0
4962,telecom_v2_development,verification_gap,action_count,0.0
4962,telecom_v2_development,verification_gap,seller_concession_ratio,0.0
4969,telecom_v2_development,verification_gap,deal,0.0
4969,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
4969,telecom_v2_development,verification_gap,terminal_quote_log10,0.013788284485633184
4969,telecom_v2_development,verification_gap,action_count,0.0
4969,telecom_v2_development,verification_gap,seller_concession_ratio,-0.025906735751295346
4973,telecom_v2_development,coverage_limitation,deal,0.0
4973,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,0.0
4973,telecom_v2_development,coverage_limitation,terminal_quote_log10,0.0
4973,telecom_v2_development,coverage_limitation,action_count,0.0
4973,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.0
4981,telecom_v2_development,coverage_limitation,deal,0.0
4981,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,-0.04139268515822492
4981,telecom_v2_development,coverage_limitation,terminal_quote_log10,-0.024647435078568147
4981,telecom_v2_development,coverage_limitation,action_count,2.0
4981,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.052631578947368425
4987,telecom_v2_development,coverage_limitation,deal,0.0
4987,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,0.0
4987,telecom_v2_development,coverage_limitation,terminal_quote_log10,0.0
4987,telecom_v2_development,coverage_limitation,action_count,0.0
4987,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.0
4988,telecom_v2_development,verification_gap,deal,0.0
4988,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
4988,telecom_v2_development,verification_gap,terminal_quote_log10,0.0
4988,telecom_v2_development,verification_gap,action_count,0.0
4988,telecom_v2_development,verification_gap,seller_concession_ratio,0.0
4990,telecom_v2_development,integration_burden,deal,0.0
4990,telecom_v2_development,integration_burden,buyer_initial_quote_log10,0.0
4990,telecom_v2_development,integration_burden,terminal_quote_log10,0.0
4990,telecom_v2_development,integration_burden,action_count,0.0
4990,telecom_v2_development,integration_burden,seller_concession_ratio,0.0
4990,telecom_v2_development,verification_gap,deal,0.0
4990,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
4990,telecom_v2_development,verification_gap,terminal_quote_log10,0.0
4990,telecom_v2_development,verification_gap,action_count,0.0
4990,telecom_v2_development,verification_gap,seller_concession_ratio,0.0
4992,telecom_v2_development,verification_gap,deal,0.0
4992,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
4992,telecom_v2_development,verification_gap,terminal_quote_log10,0.009984220906601005
4992,telecom_v2_development,verification_gap,action_count,0.0
4992,telecom_v2_development,verification_gap,seller_concession_ratio,-0.02020202020202022
4997,telecom_v2_development,verification_gap,deal,0.0
4997,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
4997,telecom_v2_development,verification_gap,terminal_quote_log10,0.0
4997,telecom_v2_development,verification_gap,action_count,0.0
4997,telecom_v2_development,verification_gap,seller_concession_ratio,0.0
5012,telecom_v2_development,verification_gap,deal,0.0
5012,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
5012,telecom_v2_development,verification_gap,terminal_quote_log10,0.0
5012,telecom_v2_development,verification_gap,action_count,0.0
5012,telecom_v2_development,verification_gap,seller_concession_ratio,0.0
